polygon_row_id,map_class_clean,lifeform_clean,acres_numeric,adjacent_freshwater_anchor,adjacent_tidal_anchor,near_model_site,near_model_site_ids,near_map_edge,split_class,movement_group,base_cost,is_barrier,classification_status,decision_reason
90064,Water,Water,0.055457582370129425,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90065,Water,Water,0.06663777894368446,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90066,Water,Water,0.26294757068801616,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_WATER_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
90067,Water,Water,0.04704110204702809,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90068,Water,Water,0.10928254933530303,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90069,Water,Water,0.3106364948095878,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90070,Water,Water,0.09983096415352312,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90071,Water,Water,0.2583562584694041,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_WATER_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
90072,Water,Water,0.31129404790444887,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90073,Water,Water,0.8065145816514825,FALSE,TRUE,FALSE,,FALSE,Marine_open_water,Hard_marine_barrier,,TRUE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
90074,Water,Water,0.4646152519170143,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90075,Water,Water,1.2368230981123516,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90076,Water,Water,0.2569127485635084,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90077,Water,Water,0.7483460948887776,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
90078,Water,Water,2.3556251902297163,TRUE,TRUE,FALSE,,FALSE,Estuarine_transition_water,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of both freshwater and tidal anchors
90079,Water,Water,0.36864170232969223,TRUE,FALSE,FALSE,,FALSE,Freshwater_open_water,Freshwater_wetland_riparian,1,FALSE,ASSIGNED,Within 30 ft of freshwater wetland or riparian forest
